positionid,attack,defense,money,rarity,attack_percentile,defense_percentile,money_percentile,total_score_rank
7693,11,11,22,good,0.36005,0.48005,0.91505,2377.0
7694,11,11,23,good,0.36005,0.48005,0.92505,2077.0
7695,11,11,24,good,0.36005,0.48005,0.93505,1954.0
7696,11,11,25,good,0.36005,0.48005,0.94505,1754.0
7697,11,11,26,good,0.36005,0.48005,0.95505,1577.0
7698,11,11,27,good,0.36005,0.48005,0.96505,1454.0
7699,11,11,28,good,0.36005,0.48005,0.97505,1277.0
7700,11,11,29,good,0.36005,0.48005,0.98505,1155.0
7701,11,11,30,legendary,0.36005,0.48005,0.99505,978.0
7702,11,11,11,bad,0.36005,0.48005,0.05505,9909.0
7703,11,11,11,bad,0.36005,0.48005,0.05505,9910.0
7704,11,11,11,bad,0.36005,0.48005,0.05505,9911.0
7705,11,11,11,bad,0.36005,0.48005,0.05505,9912.0
7706,16,11,11,good,0.77005,0.48005,0.05505,7378.0
7707,17,11,11,good,0.79505,0.48005,0.05505,7278.0
7708,18,11,11,good,0.82005,0.48005,0.05505,7078.0
7709,19,11,11,good,0.84005,0.48005,0.05505,6878.0
7710,20,11,11,good,0.86005,0.48005,0.05505,6778.0
7711,21,11,11,good,0.88005,0.48005,0.05505,6578.0
7712,22,11,12,good,0.90005,0.48005,0.16505,5378.0
7713,23,11,12,good,0.92505,0.48005,0.16505,4355.0
7714,24,11,12,good,0.95005,0.48005,0.16505,4078.0
7715,25,11,12,good,0.97005,0.48005,0.16505,3978.0
7716,11,11,12,bad,0.36005,0.48005,0.16505,9363.0
7717,11,11,12,bad,0.36005,0.48005,0.16505,9364.0
7718,11,11,12,bad,0.36005,0.48005,0.16505,9365.0
7719,11,11,12,bad,0.36005,0.48005,0.16505,9366.0
7720,11,11,12,bad,0.36005,0.48005,0.16505,9367.0
7721,11,11,12,bad,0.36005,0.48005,0.16505,9368.0
7722,11,11,13,bad,0.36005,0.48005,0.27505,8763.0
7723,11,11,13,bad,0.36005,0.48005,0.27505,8764.0
7724,11,17,13,rare,0.36005,0.78005,0.27505,6678.0
7725,11,23,13,rare,0.36005,0.85005,0.27505,5878.0
7726,11,29,13,rare,0.36005,0.92005,0.27505,4578.0
7727,11,35,13,legendary,0.36005,0.99005,0.27505,3878.0
7728,11,11,13,bad,0.36005,0.48005,0.27505,8765.0
7729,11,11,13,bad,0.36005,0.48005,0.27505,8766.0
7730,11,11,13,bad,0.36005,0.48005,0.27505,8767.0
7731,11,11,13,bad,0.36005,0.48005,0.27505,8768.0
7732,11,11,14,normal,0.36005,0.48005,0.38505,7963.0
7733,11,11,14,normal,0.36005,0.48005,0.38505,7964.0
7734,11,11,14,normal,0.36005,0.48005,0.38505,7965.0
7735,11,11,14,normal,0.36005,0.48005,0.38505,7966.0
7736,11,11,14,normal,0.36005,0.48005,0.38505,7967.0
7737,11,11,14,normal,0.36005,0.48005,0.38505,7968.0
7738,11,16,14,rare,0.36005,0.76505,0.38505,5778.0
7739,11,17,14,rare,0.36005,0.78005,0.38505,5678.0
7740,11,18,14,rare,0.36005,0.79505,0.38505,5478.0
7741,11,19,14,rare,0.36005,0.80505,0.38505,5255.0
7742,11,20,15,rare,0.36005,0.81505,0.49505,3678.0
7743,11,21,15,rare,0.36005,0.82505,0.49505,3578.0
7744,11,22,15,rare,0.36005,0.83505,0.49505,3478.0
7745,11,23,15,rare,0.36005,0.85005,0.49505,3378.0
7746,11,24,15,rare,0.36005,0.86505,0.49505,3255.0
7747,11,25,15,rare,0.36005,0.87505,0.49505,2978.0
7748,11,26,15,rare,0.36005,0.88505,0.49505,2778.0
7749,11,27,15,rare,0.36005,0.89505,0.49505,2478.0
7750,11,28,15,rare,0.36005,0.90505,0.49505,2278.0
7751,11,29,15,rare,0.36005,0.92005,0.49505,1955.0
7752,11,30,16,rare,0.36005,0.93505,0.60505,578.0
7753,11,31,16,rare,0.36005,0.94505,0.60505,478.0
7754,11,32,16,rare,0.36005,0.95505,0.60505,378.0
7755,11,33,16,rare,0.36005,0.96505,0.60505,278.0
7756,11,34,16,rare,0.36005,0.97505,0.60505,178.0
7757,11,35,16,legendary,0.36005,0.99005,0.60505,78.0
7758,11,11,16,normal,0.36005,0.48005,0.60505,6386.0
7759,11,11,16,normal,0.36005,0.48005,0.60505,6387.0
7760,11,11,16,normal,0.36005,0.48005,0.60505,6388.0
7761,11,11,16,normal,0.36005,0.48005,0.60505,6389.0
7762,11,11,17,normal,0.36005,0.48005,0.71505,4986.0
7763,11,11,17,normal,0.36005,0.48005,0.71505,4987.0
7764,11,11,17,normal,0.36005,0.48005,0.71505,4988.0
7765,11,11,17,normal,0.36005,0.48005,0.71505,4989.0
7766,11,1,17,normal,0.36005,0.10005,0.71505,8278.0
7767,12,1,17,normal,0.72505,0.10005,0.71505,5578.0
7768,13,1,17,normal,0.73505,0.10005,0.71505,5256.0
7769,14,1,17,normal,0.74505,0.10005,0.71505,4478.0
7770,15,1,17,good,0.75505,0.10005,0.71505,4356.0
7771,16,1,17,good,0.77005,0.10005,0.71505,4178.0
7772,17,1,18,good,0.79505,0.10005,0.82505,3256.0
7773,18,1,18,good,0.82005,0.10005,0.82505,2678.0
7774,19,1,18,good,0.84005,0.10005,0.82505,2178.0
7775,20,1,18,good,0.86005,0.10005,0.82505,1755.0
7776,21,1,18,good,0.88005,0.10005,0.82505,1455.0
7777,22,1,18,good,0.90005,0.10005,0.82505,1156.0
7778,23,1,18,good,0.92505,0.10005,0.82505,878.0
7779,24,1,18,good,0.95005,0.10005,0.82505,778.0
7780,25,1,18,good,0.97005,0.10005,0.82505,678.0
7781,11,1,18,good,0.36005,0.10005,0.82505,7478.0
7782,17,1,11,good,0.79505,0.10005,0.05505,9578.0
7783,23,1,12,good,0.92505,0.10005,0.16505,8178.0
7784,29,1,13,good,0.98505,0.10005,0.27505,6978.0
7785,35,1,14,legendary,0.99505,0.10005,0.38505,5978.0
7786,11,11,15,normal,0.36005,0.48005,0.49505,7178.0
7787,11,11,16,normal,0.36005,0.48005,0.60505,6390.0
7788,11,11,17,normal,0.36005,0.48005,0.71505,4990.0
7789,11,11,18,good,0.36005,0.48005,0.82505,3778.0
7790,11,11,19,good,0.36005,0.48005,0.88505,3078.0
7791,11,11,20,good,0.36005,0.48005,0.89505,2878.0
7792,11,11,21,good,0.36005,0.48005,0.90505,2578.0
7793,11,11,22,good,0.36005,0.48005,0.91505,2378.0
7794,11,11,23,good,0.36005,0.48005,0.92505,2078.0
7795,11,11,24,good,0.36005,0.48005,0.93505,1956.0
7796,11,11,25,good,0.36005,0.48005,0.94505,1756.0
7797,11,11,26,good,0.36005,0.48005,0.95505,1578.0
7798,11,11,27,good,0.36005,0.48005,0.96505,1456.0
7799,11,11,28,good,0.36005,0.48005,0.97505,1278.0
7800,11,11,29,good,0.36005,0.48005,0.98505,1157.0
7801,11,11,30,legendary,0.36005,0.48005,0.99505,979.0
7802,11,11,11,bad,0.36005,0.48005,0.05505,9913.0
7803,11,11,11,bad,0.36005,0.48005,0.05505,9914.0
7804,11,11,11,bad,0.36005,0.48005,0.05505,9915.0
7805,11,11,11,bad,0.36005,0.48005,0.05505,9916.0
7806,16,11,11,good,0.77005,0.48005,0.05505,7379.0
7807,17,11,11,good,0.79505,0.48005,0.05505,7279.0
7808,18,11,11,good,0.82005,0.48005,0.05505,7079.0
7809,19,11,11,good,0.84005,0.48005,0.05505,6879.0
7810,20,11,11,good,0.86005,0.48005,0.05505,6779.0
7811,21,11,11,good,0.88005,0.48005,0.05505,6579.0
7812,22,11,12,good,0.90005,0.48005,0.16505,5379.0
7813,23,11,12,good,0.92505,0.48005,0.16505,4357.0
7814,24,11,12,good,0.95005,0.48005,0.16505,4079.0
7815,25,11,12,good,0.97005,0.48005,0.16505,3979.0
7816,11,11,12,bad,0.36005,0.48005,0.16505,9369.0
7817,11,11,12,bad,0.36005,0.48005,0.16505,9370.0
7818,11,11,12,bad,0.36005,0.48005,0.16505,9371.0
7819,11,11,12,bad,0.36005,0.48005,0.16505,9372.0
7820,11,11,12,bad,0.36005,0.48005,0.16505,9373.0
7821,11,11,12,bad,0.36005,0.48005,0.16505,9374.0
7822,11,11,13,bad,0.36005,0.48005,0.27505,8769.0
7823,11,11,13,bad,0.36005,0.48005,0.27505,8770.0
7824,11,17,13,rare,0.36005,0.78005,0.27505,6679.0
7825,11,23,13,rare,0.36005,0.85005,0.27505,5879.0
7826,11,29,13,rare,0.36005,0.92005,0.27505,4579.0
7827,11,35,13,legendary,0.36005,0.99005,0.27505,3879.0
7828,11,11,13,bad,0.36005,0.48005,0.27505,8771.0
7829,11,11,13,bad,0.36005,0.48005,0.27505,8772.0
7830,11,11,13,bad,0.36005,0.48005,0.27505,8773.0
7831,11,11,13,bad,0.36005,0.48005,0.27505,8774.0
7832,11,11,14,normal,0.36005,0.48005,0.38505,7969.0
7833,11,11,14,normal,0.36005,0.48005,0.38505,7970.0
7834,11,11,14,normal,0.36005,0.48005,0.38505,7971.0
7835,11,11,14,normal,0.36005,0.48005,0.38505,7972.0
7836,11,11,14,normal,0.36005,0.48005,0.38505,7973.0
7837,11,11,14,normal,0.36005,0.48005,0.38505,7974.0
7838,11,16,14,rare,0.36005,0.76505,0.38505,5779.0
7839,11,17,14,rare,0.36005,0.78005,0.38505,5679.0
7840,11,18,14,rare,0.36005,0.79505,0.38505,5479.0
7841,11,19,14,rare,0.36005,0.80505,0.38505,5257.0
7842,11,20,15,rare,0.36005,0.81505,0.49505,3679.0
7843,11,21,15,rare,0.36005,0.82505,0.49505,3579.0
7844,11,22,15,rare,0.36005,0.83505,0.49505,3479.0
7845,11,23,15,rare,0.36005,0.85005,0.49505,3379.0
7846,11,24,15,rare,0.36005,0.86505,0.49505,3257.0
7847,11,25,15,rare,0.36005,0.87505,0.49505,2979.0
7848,11,26,15,rare,0.36005,0.88505,0.49505,2779.0
7849,11,27,15,rare,0.36005,0.89505,0.49505,2479.0
7850,11,28,15,rare,0.36005,0.90505,0.49505,2279.0
7851,11,29,15,rare,0.36005,0.92005,0.49505,1957.0
7852,11,30,16,rare,0.36005,0.93505,0.60505,579.0
7853,11,31,16,rare,0.36005,0.94505,0.60505,479.0
7854,11,32,16,rare,0.36005,0.95505,0.60505,379.0
7855,11,33,16,rare,0.36005,0.96505,0.60505,279.0
7856,11,34,16,rare,0.36005,0.97505,0.60505,179.0
7857,11,35,16,legendary,0.36005,0.99005,0.60505,79.0
7858,11,11,16,normal,0.36005,0.48005,0.60505,6391.0
7859,11,11,16,normal,0.36005,0.48005,0.60505,6392.0
7860,11,11,16,normal,0.36005,0.48005,0.60505,6393.0
7861,11,11,16,normal,0.36005,0.48005,0.60505,6394.0
7862,11,11,17,normal,0.36005,0.48005,0.71505,4991.0
7863,11,11,17,normal,0.36005,0.48005,0.71505,4992.0
7864,11,11,17,normal,0.36005,0.48005,0.71505,4993.0
7865,11,11,17,normal,0.36005,0.48005,0.71505,4994.0
7866,11,1,17,normal,0.36005,0.10005,0.71505,8279.0
7867,12,1,17,normal,0.72505,0.10005,0.71505,5579.0
7868,13,1,17,normal,0.73505,0.10005,0.71505,5258.0
7869,14,1,17,normal,0.74505,0.10005,0.71505,4479.0
7870,15,1,17,good,0.75505,0.10005,0.71505,4358.0
7871,16,1,17,good,0.77005,0.10005,0.71505,4179.0
7872,17,1,18,good,0.79505,0.10005,0.82505,3258.0
7873,18,1,18,good,0.82005,0.10005,0.82505,2679.0
7874,19,1,18,good,0.84005,0.10005,0.82505,2179.0
7875,20,1,18,good,0.86005,0.10005,0.82505,1757.0
7876,21,1,18,good,0.88005,0.10005,0.82505,1457.0
7877,22,1,18,good,0.90005,0.10005,0.82505,1158.0
7878,23,1,18,good,0.92505,0.10005,0.82505,879.0
7879,24,1,18,good,0.95005,0.10005,0.82505,779.0
7880,25,1,18,good,0.97005,0.10005,0.82505,679.0
7881,11,1,18,good,0.36005,0.10005,0.82505,7479.0
7882,17,1,11,good,0.79505,0.10005,0.05505,9579.0
7883,23,1,12,good,0.92505,0.10005,0.16505,8179.0
7884,29,1,13,good,0.98505,0.10005,0.27505,6979.0
7885,35,1,14,legendary,0.99505,0.10005,0.38505,5979.0
7886,11,11,15,normal,0.36005,0.48005,0.49505,7179.0
7887,11,11,16,normal,0.36005,0.48005,0.60505,6395.0
7888,11,11,17,normal,0.36005,0.48005,0.71505,4995.0
7889,11,11,18,good,0.36005,0.48005,0.82505,3779.0
7890,11,11,19,good,0.36005,0.48005,0.88505,3079.0
7891,11,11,20,good,0.36005,0.48005,0.89505,2879.0
7892,11,11,21,good,0.36005,0.48005,0.90505,2579.0
7893,11,11,22,good,0.36005,0.48005,0.91505,2379.0
7894,11,11,23,good,0.36005,0.48005,0.92505,2079.0
7895,11,11,24,good,0.36005,0.48005,0.93505,1958.0
7896,11,11,25,good,0.36005,0.48005,0.94505,1758.0
7897,11,11,26,good,0.36005,0.48005,0.95505,1579.0
7898,11,11,27,good,0.36005,0.48005,0.96505,1458.0
7899,11,11,28,good,0.36005,0.48005,0.97505,1279.0
7900,11,11,29,good,0.36005,0.48005,0.98505,1159.0
7901,11,11,30,legendary,0.36005,0.48005,0.99505,980.0
7902,11,11,11,bad,0.36005,0.48005,0.05505,9917.0
7903,11,11,11,bad,0.36005,0.48005,0.05505,9918.0
7904,11,11,11,bad,0.36005,0.48005,0.05505,9919.0
7905,11,11,11,bad,0.36005,0.48005,0.05505,9920.0
7906,16,11,11,good,0.77005,0.48005,0.05505,7380.0
7907,17,11,11,good,0.79505,0.48005,0.05505,7280.0
7908,18,11,11,good,0.82005,0.48005,0.05505,7080.0
7909,19,11,11,good,0.84005,0.48005,0.05505,6880.0
7910,20,11,11,good,0.86005,0.48005,0.05505,6780.0
7911,21,11,11,good,0.88005,0.48005,0.05505,6580.0
7912,22,11,12,good,0.90005,0.48005,0.16505,5380.0
7913,23,11,12,good,0.92505,0.48005,0.16505,4359.0
7914,24,11,12,good,0.95005,0.48005,0.16505,4080.0
7915,25,11,12,good,0.97005,0.48005,0.16505,3980.0
7916,11,11,12,bad,0.36005,0.48005,0.16505,9375.0
7917,11,11,12,bad,0.36005,0.48005,0.16505,9376.0
7918,11,11,12,bad,0.36005,0.48005,0.16505,9377.0
7919,11,11,12,bad,0.36005,0.48005,0.16505,9378.0
7920,11,11,12,bad,0.36005,0.48005,0.16505,9379.0
7921,11,11,12,bad,0.36005,0.48005,0.16505,9380.0
7922,11,11,13,bad,0.36005,0.48005,0.27505,8775.0
7923,11,11,13,bad,0.36005,0.48005,0.27505,8776.0
7924,11,17,13,rare,0.36005,0.78005,0.27505,6680.0
7925,11,23,13,rare,0.36005,0.85005,0.27505,5880.0
7926,11,29,13,rare,0.36005,0.92005,0.27505,4580.0
7927,11,35,13,legendary,0.36005,0.99005,0.27505,3880.0
7928,11,11,13,bad,0.36005,0.48005,0.27505,8777.0
7929,11,11,13,bad,0.36005,0.48005,0.27505,8778.0
7930,11,11,13,bad,0.36005,0.48005,0.27505,8779.0
7931,11,11,13,bad,0.36005,0.48005,0.27505,8780.0
7932,11,11,14,normal,0.36005,0.48005,0.38505,7975.0
7933,11,11,14,normal,0.36005,0.48005,0.38505,7976.0
7934,11,11,14,normal,0.36005,0.48005,0.38505,7977.0
7935,11,11,14,normal,0.36005,0.48005,0.38505,7978.0
7936,11,11,14,normal,0.36005,0.48005,0.38505,7979.0
7937,11,11,14,normal,0.36005,0.48005,0.38505,7980.0
7938,11,16,14,rare,0.36005,0.76505,0.38505,5780.0
7939,11,17,14,rare,0.36005,0.78005,0.38505,5680.0
7940,11,18,14,rare,0.36005,0.79505,0.38505,5480.0
7941,11,19,14,rare,0.36005,0.80505,0.38505,5259.0
7942,11,20,15,rare,0.36005,0.81505,0.49505,3680.0
7943,11,21,15,rare,0.36005,0.82505,0.49505,3580.0
7944,11,22,15,rare,0.36005,0.83505,0.49505,3480.0
7945,11,23,15,rare,0.36005,0.85005,0.49505,3380.0
7946,11,24,15,rare,0.36005,0.86505,0.49505,3259.0
7947,11,25,15,rare,0.36005,0.87505,0.49505,2980.0
7948,11,26,15,rare,0.36005,0.88505,0.49505,2780.0
7949,11,27,15,rare,0.36005,0.89505,0.49505,2480.0
7950,11,28,15,rare,0.36005,0.90505,0.49505,2280.0
7951,11,29,15,rare,0.36005,0.92005,0.49505,1959.0
7952,11,30,16,rare,0.36005,0.93505,0.60505,580.0
7953,11,31,16,rare,0.36005,0.94505,0.60505,480.0
7954,11,32,16,rare,0.36005,0.95505,0.60505,380.0
7955,11,33,16,rare,0.36005,0.96505,0.60505,280.0
7956,11,34,16,rare,0.36005,0.97505,0.60505,180.0
7957,11,35,16,legendary,0.36005,0.99005,0.60505,80.0
7958,11,11,16,normal,0.36005,0.48005,0.60505,6396.0
7959,11,11,16,normal,0.36005,0.48005,0.60505,6397.0
7960,11,11,16,normal,0.36005,0.48005,0.60505,6398.0
7961,11,11,16,normal,0.36005,0.48005,0.60505,6399.0
7962,11,11,17,normal,0.36005,0.48005,0.71505,4996.0
7963,11,11,17,normal,0.36005,0.48005,0.71505,4997.0
7964,11,11,17,normal,0.36005,0.48005,0.71505,4998.0
7965,11,11,17,normal,0.36005,0.48005,0.71505,4999.0
7966,11,1,17,normal,0.36005,0.10005,0.71505,8280.0
7967,12,1,17,normal,0.72505,0.10005,0.71505,5580.0
7968,13,1,17,normal,0.73505,0.10005,0.71505,5260.0
7969,14,1,17,normal,0.74505,0.10005,0.71505,4480.0
7970,15,1,17,good,0.75505,0.10005,0.71505,4360.0
7971,16,1,17,good,0.77005,0.10005,0.71505,4180.0
7972,17,1,18,good,0.79505,0.10005,0.82505,3260.0
7973,18,1,18,good,0.82005,0.10005,0.82505,2680.0
7974,19,1,18,good,0.84005,0.10005,0.82505,2180.0
7975,20,1,18,good,0.86005,0.10005,0.82505,1759.0
7976,21,1,18,good,0.88005,0.10005,0.82505,1459.0
7977,22,1,18,good,0.90005,0.10005,0.82505,1160.0
7978,23,1,18,good,0.92505,0.10005,0.82505,880.0
7979,24,1,18,good,0.95005,0.10005,0.82505,780.0
7980,25,1,18,good,0.97005,0.10005,0.82505,680.0
7981,11,1,18,good,0.36005,0.10005,0.82505,7480.0
7982,17,1,11,good,0.79505,0.10005,0.05505,9580.0
7983,23,1,12,good,0.92505,0.10005,0.16505,8180.0
7984,29,1,13,good,0.98505,0.10005,0.27505,6980.0
7985,35,1,14,legendary,0.99505,0.10005,0.38505,5980.0
7986,11,11,15,normal,0.36005,0.48005,0.49505,7180.0
7987,11,11,16,normal,0.36005,0.48005,0.60505,6400.0
7988,11,11,17,normal,0.36005,0.48005,0.71505,5000.0
7989,11,11,18,good,0.36005,0.48005,0.82505,3780.0
7990,11,11,19,good,0.36005,0.48005,0.88505,3080.0
7991,11,11,20,good,0.36005,0.48005,0.89505,2880.0
7992,11,11,21,good,0.36005,0.48005,0.90505,2580.0
7993,11,11,22,good,0.36005,0.48005,0.91505,2380.0
7994,11,11,23,good,0.36005,0.48005,0.92505,2080.0
7995,11,11,24,good,0.36005,0.48005,0.93505,1960.0
7996,11,11,25,good,0.36005,0.48005,0.94505,1760.0
7997,11,11,26,good,0.36005,0.48005,0.95505,1580.0
7998,11,11,27,good,0.36005,0.48005,0.96505,1460.0
7999,11,11,28,good,0.36005,0.48005,0.97505,1280.0
8000,11,11,29,good,0.36005,0.48005,0.98505,1161.0
8001,11,11,30,legendary,0.36005,0.48005,0.99505,981.0
8002,11,11,11,bad,0.36005,0.48005,0.05505,9921.0
8003,11,11,11,bad,0.36005,0.48005,0.05505,9922.0
8004,11,11,11,bad,0.36005,0.48005,0.05505,9923.0
8005,11,11,11,bad,0.36005,0.48005,0.05505,9924.0
8006,16,11,11,good,0.77005,0.48005,0.05505,7381.0
8007,17,11,11,good,0.79505,0.48005,0.05505,7281.0
8008,18,11,11,good,0.82005,0.48005,0.05505,7081.0
8009,19,11,11,good,0.84005,0.48005,0.05505,6881.0
8010,20,11,11,good,0.86005,0.48005,0.05505,6781.0
8011,21,11,11,good,0.88005,0.48005,0.05505,6581.0
8012,22,11,12,good,0.90005,0.48005,0.16505,5381.0
8013,23,11,12,good,0.92505,0.48005,0.16505,4361.0
8014,24,11,12,good,0.95005,0.48005,0.16505,4081.0
8015,25,11,12,good,0.97005,0.48005,0.16505,3981.0
8016,11,11,12,bad,0.36005,0.48005,0.16505,9381.0
8017,11,11,12,bad,0.36005,0.48005,0.16505,9382.0
8018,11,11,12,bad,0.36005,0.48005,0.16505,9383.0
8019,11,11,12,bad,0.36005,0.48005,0.16505,9384.0
8020,11,11,12,bad,0.36005,0.48005,0.16505,9385.0
8021,11,11,12,bad,0.36005,0.48005,0.16505,9386.0
8022,11,11,13,bad,0.36005,0.48005,0.27505,8781.0
8023,11,11,13,bad,0.36005,0.48005,0.27505,8782.0
8024,11,17,13,rare,0.36005,0.78005,0.27505,6681.0
8025,11,23,13,rare,0.36005,0.85005,0.27505,5881.0
8026,11,29,13,rare,0.36005,0.92005,0.27505,4581.0
8027,11,35,13,legendary,0.36005,0.99005,0.27505,3881.0
8028,11,11,13,bad,0.36005,0.48005,0.27505,8783.0
8029,11,11,13,bad,0.36005,0.48005,0.27505,8784.0
8030,11,11,13,bad,0.36005,0.48005,0.27505,8785.0
8031,11,11,13,bad,0.36005,0.48005,0.27505,8786.0
8032,11,11,14,normal,0.36005,0.48005,0.38505,7981.0
8033,11,11,14,normal,0.36005,0.48005,0.38505,7982.0
8034,11,11,14,normal,0.36005,0.48005,0.38505,7983.0
8035,11,11,14,normal,0.36005,0.48005,0.38505,7984.0
8036,11,11,14,normal,0.36005,0.48005,0.38505,7985.0
8037,11,11,14,normal,0.36005,0.48005,0.38505,7986.0
8038,11,16,14,rare,0.36005,0.76505,0.38505,5781.0
8039,11,17,14,rare,0.36005,0.78005,0.38505,5681.0
8040,11,18,14,rare,0.36005,0.79505,0.38505,5481.0
8041,11,19,14,rare,0.36005,0.80505,0.38505,5261.0
8042,11,20,15,rare,0.36005,0.81505,0.49505,3681.0
8043,11,21,15,rare,0.36005,0.82505,0.49505,3581.0
8044,11,22,15,rare,0.36005,0.83505,0.49505,3481.0
8045,11,23,15,rare,0.36005,0.85005,0.49505,3381.0
8046,11,24,15,rare,0.36005,0.86505,0.49505,3261.0
8047,11,25,15,rare,0.36005,0.87505,0.49505,2981.0
8048,11,26,15,rare,0.36005,0.88505,0.49505,2781.0
8049,11,27,15,rare,0.36005,0.89505,0.49505,2481.0
8050,11,28,15,rare,0.36005,0.90505,0.49505,2281.0
8051,11,29,15,rare,0.36005,0.92005,0.49505,1961.0
8052,11,30,16,rare,0.36005,0.93505,0.60505,581.0
8053,11,31,16,rare,0.36005,0.94505,0.60505,481.0
8054,11,32,16,rare,0.36005,0.95505,0.60505,381.0
8055,11,33,16,rare,0.36005,0.96505,0.60505,281.0
8056,11,34,16,rare,0.36005,0.97505,0.60505,181.0
8057,11,35,16,legendary,0.36005,0.99005,0.60505,81.0
8058,11,11,16,normal,0.36005,0.48005,0.60505,6401.0
8059,11,11,16,normal,0.36005,0.48005,0.60505,6402.0
8060,11,11,16,normal,0.36005,0.48005,0.60505,6403.0
8061,11,11,16,normal,0.36005,0.48005,0.60505,6404.0
8062,11,11,17,normal,0.36005,0.48005,0.71505,5001.0
8063,11,11,17,normal,0.36005,0.48005,0.71505,5002.0
8064,11,11,17,normal,0.36005,0.48005,0.71505,5003.0
8065,11,11,17,normal,0.36005,0.48005,0.71505,5004.0
8066,11,1,17,normal,0.36005,0.10005,0.71505,8281.0
8067,12,1,17,normal,0.72505,0.10005,0.71505,5581.0
8068,13,1,17,normal,0.73505,0.10005,0.71505,5262.0
8069,14,1,17,normal,0.74505,0.10005,0.71505,4481.0
8070,15,1,17,good,0.75505,0.10005,0.71505,4362.0
8071,16,1,17,good,0.77005,0.10005,0.71505,4181.0
8072,17,1,18,good,0.79505,0.10005,0.82505,3262.0
8073,18,1,18,good,0.82005,0.10005,0.82505,2681.0
8074,19,1,18,good,0.84005,0.10005,0.82505,2181.0
8075,20,1,18,good,0.86005,0.10005,0.82505,1761.0
8076,21,1,18,good,0.88005,0.10005,0.82505,1461.0
8077,22,1,18,good,0.90005,0.10005,0.82505,1162.0
8078,23,1,18,good,0.92505,0.10005,0.82505,881.0
8079,24,1,18,good,0.95005,0.10005,0.82505,781.0
8080,25,1,18,good,0.97005,0.10005,0.82505,681.0
8081,11,1,18,good,0.36005,0.10005,0.82505,7481.0
8082,17,1,11,good,0.79505,0.10005,0.05505,9581.0
8083,23,1,12,good,0.92505,0.10005,0.16505,8181.0
8084,29,1,13,good,0.98505,0.10005,0.27505,6981.0
8085,35,1,14,legendary,0.99505,0.10005,0.38505,5981.0
8086,11,11,15,normal,0.36005,0.48005,0.49505,7181.0
8087,11,11,16,normal,0.36005,0.48005,0.60505,6405.0
8088,11,11,17,normal,0.36005,0.48005,0.71505,5005.0
8089,11,11,18,good,0.36005,0.48005,0.82505,3781.0
8090,11,11,19,good,0.36005,0.48005,0.88505,3081.0
8091,11,11,20,good,0.36005,0.48005,0.89505,2881.0
8092,11,11,21,good,0.36005,0.48005,0.90505,2581.0
8093,11,11,22,good,0.36005,0.48005,0.91505,2381.0
8094,11,11,23,good,0.36005,0.48005,0.92505,2081.0
8095,11,11,24,good,0.36005,0.48005,0.93505,1962.0
8096,11,11,25,good,0.36005,0.48005,0.94505,1762.0
8097,11,11,26,good,0.36005,0.48005,0.95505,1581.0
8098,11,11,27,good,0.36005,0.48005,0.96505,1462.0
8099,11,11,28,good,0.36005,0.48005,0.97505,1281.0
8100,11,11,29,good,0.36005,0.48005,0.98505,1163.0
8101,11,11,30,legendary,0.36005,0.48005,0.99505,982.0
8102,11,11,11,bad,0.36005,0.48005,0.05505,9925.0
8103,11,11,11,bad,0.36005,0.48005,0.05505,9926.0
8104,11,11,11,bad,0.36005,0.48005,0.05505,9927.0
8105,11,11,11,bad,0.36005,0.48005,0.05505,9928.0
8106,16,11,11,good,0.77005,0.48005,0.05505,7382.0
8107,17,11,11,good,0.79505,0.48005,0.05505,7282.0
8108,18,11,11,good,0.82005,0.48005,0.05505,7082.0
8109,19,11,11,good,0.84005,0.48005,0.05505,6882.0
8110,20,11,11,good,0.86005,0.48005,0.05505,6782.0
8111,21,11,11,good,0.88005,0.48005,0.05505,6582.0
8112,22,11,12,good,0.90005,0.48005,0.16505,5382.0
8113,23,11,12,good,0.92505,0.48005,0.16505,4363.0
8114,24,11,12,good,0.95005,0.48005,0.16505,4082.0
8115,25,11,12,good,0.97005,0.48005,0.16505,3982.0
8116,11,11,12,bad,0.36005,0.48005,0.16505,9387.0
8117,11,11,12,bad,0.36005,0.48005,0.16505,9388.0
8118,11,11,12,bad,0.36005,0.48005,0.16505,9389.0
8119,11,11,12,bad,0.36005,0.48005,0.16505,9390.0
8120,11,11,12,bad,0.36005,0.48005,0.16505,9391.0
8121,11,11,12,bad,0.36005,0.48005,0.16505,9392.0
8122,11,11,13,bad,0.36005,0.48005,0.27505,8787.0
8123,11,11,13,bad,0.36005,0.48005,0.27505,8788.0
8124,11,17,13,rare,0.36005,0.78005,0.27505,6682.0
8125,11,23,13,rare,0.36005,0.85005,0.27505,5882.0
8126,11,29,13,rare,0.36005,0.92005,0.27505,4582.0
8127,11,35,13,legendary,0.36005,0.99005,0.27505,3882.0
8128,11,11,13,bad,0.36005,0.48005,0.27505,8789.0
8129,11,11,13,bad,0.36005,0.48005,0.27505,8790.0
8130,11,11,13,bad,0.36005,0.48005,0.27505,8791.0
8131,11,11,13,bad,0.36005,0.48005,0.27505,8792.0
8132,11,11,14,normal,0.36005,0.48005,0.38505,7987.0
8133,11,11,14,normal,0.36005,0.48005,0.38505,7988.0
8134,11,11,14,normal,0.36005,0.48005,0.38505,7989.0
