,positionid,attack,defense,money,rarity,attack_percentile,defense_percentile,money_percentile,total_score_rank
5017,5017,11,11,12,bad,0.36005,0.48005,0.16505,9202.0
5018,5018,11,11,12,bad,0.36005,0.48005,0.16505,9203.0
5019,5019,11,11,12,bad,0.36005,0.48005,0.16505,9204.0
5020,5020,11,11,12,bad,0.36005,0.48005,0.16505,9205.0
5021,5021,11,11,12,bad,0.36005,0.48005,0.16505,9206.0
5116,5116,11,11,12,bad,0.36005,0.48005,0.16505,9207.0
5117,5117,11,11,12,bad,0.36005,0.48005,0.16505,9208.0
5118,5118,11,11,12,bad,0.36005,0.48005,0.16505,9209.0
5119,5119,11,11,12,bad,0.36005,0.48005,0.16505,9210.0
5120,5120,11,11,12,bad,0.36005,0.48005,0.16505,9211.0
5121,5121,11,11,12,bad,0.36005,0.48005,0.16505,9212.0
5216,5216,11,11,12,bad,0.36005,0.48005,0.16505,9213.0
5217,5217,11,11,12,bad,0.36005,0.48005,0.16505,9214.0
5218,5218,11,11,12,bad,0.36005,0.48005,0.16505,9215.0
5219,5219,11,11,12,bad,0.36005,0.48005,0.16505,9216.0
5220,5220,11,11,12,bad,0.36005,0.48005,0.16505,9217.0
5221,5221,11,11,12,bad,0.36005,0.48005,0.16505,9218.0
5316,5316,11,11,12,bad,0.36005,0.48005,0.16505,9219.0
5317,5317,11,11,12,bad,0.36005,0.48005,0.16505,9220.0
5318,5318,11,11,12,bad,0.36005,0.48005,0.16505,9221.0
5319,5319,11,11,12,bad,0.36005,0.48005,0.16505,9222.0
5320,5320,11,11,12,bad,0.36005,0.48005,0.16505,9223.0
5321,5321,11,11,12,bad,0.36005,0.48005,0.16505,9224.0
5416,5416,11,11,12,bad,0.36005,0.48005,0.16505,9225.0
5417,5417,11,11,12,bad,0.36005,0.48005,0.16505,9226.0
5418,5418,11,11,12,bad,0.36005,0.48005,0.16505,9227.0
5419,5419,11,11,12,bad,0.36005,0.48005,0.16505,9228.0
5420,5420,11,11,12,bad,0.36005,0.48005,0.16505,9229.0
5421,5421,11,11,12,bad,0.36005,0.48005,0.16505,9230.0
5516,5516,11,11,12,bad,0.36005,0.48005,0.16505,9231.0
5517,5517,11,11,12,bad,0.36005,0.48005,0.16505,9232.0
5518,5518,11,11,12,bad,0.36005,0.48005,0.16505,9233.0
5519,5519,11,11,12,bad,0.36005,0.48005,0.16505,9234.0
5520,5520,11,11,12,bad,0.36005,0.48005,0.16505,9235.0
5521,5521,11,11,12,bad,0.36005,0.48005,0.16505,9236.0
5616,5616,11,11,12,bad,0.36005,0.48005,0.16505,9237.0
5617,5617,11,11,12,bad,0.36005,0.48005,0.16505,9238.0
5618,5618,11,11,12,bad,0.36005,0.48005,0.16505,9239.0
5619,5619,11,11,12,bad,0.36005,0.48005,0.16505,9240.0
5620,5620,11,11,12,bad,0.36005,0.48005,0.16505,9241.0
5621,5621,11,11,12,bad,0.36005,0.48005,0.16505,9242.0
5716,5716,11,11,12,bad,0.36005,0.48005,0.16505,9243.0
5717,5717,11,11,12,bad,0.36005,0.48005,0.16505,9244.0
5718,5718,11,11,12,bad,0.36005,0.48005,0.16505,9245.0
5719,5719,11,11,12,bad,0.36005,0.48005,0.16505,9246.0
5720,5720,11,11,12,bad,0.36005,0.48005,0.16505,9247.0
5721,5721,11,11,12,bad,0.36005,0.48005,0.16505,9248.0
5816,5816,11,11,12,bad,0.36005,0.48005,0.16505,9249.0
5817,5817,11,11,12,bad,0.36005,0.48005,0.16505,9250.0
5818,5818,11,11,12,bad,0.36005,0.48005,0.16505,9251.0
5819,5819,11,11,12,bad,0.36005,0.48005,0.16505,9252.0
5820,5820,11,11,12,bad,0.36005,0.48005,0.16505,9253.0
5821,5821,11,11,12,bad,0.36005,0.48005,0.16505,9254.0
5916,5916,11,11,12,bad,0.36005,0.48005,0.16505,9255.0
5917,5917,11,11,12,bad,0.36005,0.48005,0.16505,9256.0
5918,5918,11,11,12,bad,0.36005,0.48005,0.16505,9257.0
5919,5919,11,11,12,bad,0.36005,0.48005,0.16505,9258.0
5920,5920,11,11,12,bad,0.36005,0.48005,0.16505,9259.0
5921,5921,11,11,12,bad,0.36005,0.48005,0.16505,9260.0
6016,6016,11,11,12,bad,0.36005,0.48005,0.16505,9261.0
6017,6017,11,11,12,bad,0.36005,0.48005,0.16505,9262.0
6018,6018,11,11,12,bad,0.36005,0.48005,0.16505,9263.0
6019,6019,11,11,12,bad,0.36005,0.48005,0.16505,9264.0
6020,6020,11,11,12,bad,0.36005,0.48005,0.16505,9265.0
6021,6021,11,11,12,bad,0.36005,0.48005,0.16505,9266.0
6116,6116,11,11,12,bad,0.36005,0.48005,0.16505,9267.0
6117,6117,11,11,12,bad,0.36005,0.48005,0.16505,9268.0
6118,6118,11,11,12,bad,0.36005,0.48005,0.16505,9269.0
6119,6119,11,11,12,bad,0.36005,0.48005,0.16505,9270.0
6120,6120,11,11,12,bad,0.36005,0.48005,0.16505,9271.0
6121,6121,11,11,12,bad,0.36005,0.48005,0.16505,9272.0
6216,6216,11,11,12,bad,0.36005,0.48005,0.16505,9273.0
6217,6217,11,11,12,bad,0.36005,0.48005,0.16505,9274.0
6218,6218,11,11,12,bad,0.36005,0.48005,0.16505,9275.0
6219,6219,11,11,12,bad,0.36005,0.48005,0.16505,9276.0
6220,6220,11,11,12,bad,0.36005,0.48005,0.16505,9277.0
6221,6221,11,11,12,bad,0.36005,0.48005,0.16505,9278.0
6316,6316,11,11,12,bad,0.36005,0.48005,0.16505,9279.0
6317,6317,11,11,12,bad,0.36005,0.48005,0.16505,9280.0
6318,6318,11,11,12,bad,0.36005,0.48005,0.16505,9281.0
6319,6319,11,11,12,bad,0.36005,0.48005,0.16505,9282.0
6320,6320,11,11,12,bad,0.36005,0.48005,0.16505,9283.0
6321,6321,11,11,12,bad,0.36005,0.48005,0.16505,9284.0
6416,6416,11,11,12,bad,0.36005,0.48005,0.16505,9285.0
6417,6417,11,11,12,bad,0.36005,0.48005,0.16505,9286.0
6418,6418,11,11,12,bad,0.36005,0.48005,0.16505,9287.0
6419,6419,11,11,12,bad,0.36005,0.48005,0.16505,9288.0
6420,6420,11,11,12,bad,0.36005,0.48005,0.16505,9289.0
6421,6421,11,11,12,bad,0.36005,0.48005,0.16505,9290.0
6516,6516,11,11,12,bad,0.36005,0.48005,0.16505,9291.0
6517,6517,11,11,12,bad,0.36005,0.48005,0.16505,9292.0
6518,6518,11,11,12,bad,0.36005,0.48005,0.16505,9293.0
6519,6519,11,11,12,bad,0.36005,0.48005,0.16505,9294.0
6520,6520,11,11,12,bad,0.36005,0.48005,0.16505,9295.0
6521,6521,11,11,12,bad,0.36005,0.48005,0.16505,9296.0
6616,6616,11,11,12,bad,0.36005,0.48005,0.16505,9297.0
6617,6617,11,11,12,bad,0.36005,0.48005,0.16505,9298.0
6618,6618,11,11,12,bad,0.36005,0.48005,0.16505,9299.0
6619,6619,11,11,12,bad,0.36005,0.48005,0.16505,9300.0
6620,6620,11,11,12,bad,0.36005,0.48005,0.16505,9301.0
6621,6621,11,11,12,bad,0.36005,0.48005,0.16505,9302.0
6716,6716,11,11,12,bad,0.36005,0.48005,0.16505,9303.0
6717,6717,11,11,12,bad,0.36005,0.48005,0.16505,9304.0
6718,6718,11,11,12,bad,0.36005,0.48005,0.16505,9305.0
6719,6719,11,11,12,bad,0.36005,0.48005,0.16505,9306.0
6720,6720,11,11,12,bad,0.36005,0.48005,0.16505,9307.0
6721,6721,11,11,12,bad,0.36005,0.48005,0.16505,9308.0
6816,6816,11,11,12,bad,0.36005,0.48005,0.16505,9309.0
6817,6817,11,11,12,bad,0.36005,0.48005,0.16505,9310.0
6818,6818,11,11,12,bad,0.36005,0.48005,0.16505,9311.0
6819,6819,11,11,12,bad,0.36005,0.48005,0.16505,9312.0
6820,6820,11,11,12,bad,0.36005,0.48005,0.16505,9313.0
6821,6821,11,11,12,bad,0.36005,0.48005,0.16505,9314.0
6916,6916,11,11,12,bad,0.36005,0.48005,0.16505,9315.0
6917,6917,11,11,12,bad,0.36005,0.48005,0.16505,9316.0
6918,6918,11,11,12,bad,0.36005,0.48005,0.16505,9317.0
6919,6919,11,11,12,bad,0.36005,0.48005,0.16505,9318.0
6920,6920,11,11,12,bad,0.36005,0.48005,0.16505,9319.0
6921,6921,11,11,12,bad,0.36005,0.48005,0.16505,9320.0
7016,7016,11,11,12,bad,0.36005,0.48005,0.16505,9321.0
7017,7017,11,11,12,bad,0.36005,0.48005,0.16505,9322.0
7018,7018,11,11,12,bad,0.36005,0.48005,0.16505,9323.0
7019,7019,11,11,12,bad,0.36005,0.48005,0.16505,9324.0
7020,7020,11,11,12,bad,0.36005,0.48005,0.16505,9325.0
7021,7021,11,11,12,bad,0.36005,0.48005,0.16505,9326.0
7116,7116,11,11,12,bad,0.36005,0.48005,0.16505,9327.0
7117,7117,11,11,12,bad,0.36005,0.48005,0.16505,9328.0
7118,7118,11,11,12,bad,0.36005,0.48005,0.16505,9329.0
7119,7119,11,11,12,bad,0.36005,0.48005,0.16505,9330.0
7120,7120,11,11,12,bad,0.36005,0.48005,0.16505,9331.0
7121,7121,11,11,12,bad,0.36005,0.48005,0.16505,9332.0
7216,7216,11,11,12,bad,0.36005,0.48005,0.16505,9333.0
7217,7217,11,11,12,bad,0.36005,0.48005,0.16505,9334.0
7218,7218,11,11,12,bad,0.36005,0.48005,0.16505,9335.0
7219,7219,11,11,12,bad,0.36005,0.48005,0.16505,9336.0
7220,7220,11,11,12,bad,0.36005,0.48005,0.16505,9337.0
7221,7221,11,11,12,bad,0.36005,0.48005,0.16505,9338.0
7316,7316,11,11,12,bad,0.36005,0.48005,0.16505,9339.0
7317,7317,11,11,12,bad,0.36005,0.48005,0.16505,9340.0
7318,7318,11,11,12,bad,0.36005,0.48005,0.16505,9341.0
7319,7319,11,11,12,bad,0.36005,0.48005,0.16505,9342.0
7320,7320,11,11,12,bad,0.36005,0.48005,0.16505,9343.0
7321,7321,11,11,12,bad,0.36005,0.48005,0.16505,9344.0
7416,7416,11,11,12,bad,0.36005,0.48005,0.16505,9345.0
7417,7417,11,11,12,bad,0.36005,0.48005,0.16505,9346.0
7418,7418,11,11,12,bad,0.36005,0.48005,0.16505,9347.0
7419,7419,11,11,12,bad,0.36005,0.48005,0.16505,9348.0
7420,7420,11,11,12,bad,0.36005,0.48005,0.16505,9349.0
7421,7421,11,11,12,bad,0.36005,0.48005,0.16505,9350.0
7516,7516,11,11,12,bad,0.36005,0.48005,0.16505,9351.0
7517,7517,11,11,12,bad,0.36005,0.48005,0.16505,9352.0
7518,7518,11,11,12,bad,0.36005,0.48005,0.16505,9353.0
7519,7519,11,11,12,bad,0.36005,0.48005,0.16505,9354.0
7520,7520,11,11,12,bad,0.36005,0.48005,0.16505,9355.0
7521,7521,11,11,12,bad,0.36005,0.48005,0.16505,9356.0
7616,7616,11,11,12,bad,0.36005,0.48005,0.16505,9357.0
7617,7617,11,11,12,bad,0.36005,0.48005,0.16505,9358.0
7618,7618,11,11,12,bad,0.36005,0.48005,0.16505,9359.0
7619,7619,11,11,12,bad,0.36005,0.48005,0.16505,9360.0
7620,7620,11,11,12,bad,0.36005,0.48005,0.16505,9361.0
7621,7621,11,11,12,bad,0.36005,0.48005,0.16505,9362.0
7716,7716,11,11,12,bad,0.36005,0.48005,0.16505,9363.0
7717,7717,11,11,12,bad,0.36005,0.48005,0.16505,9364.0
7718,7718,11,11,12,bad,0.36005,0.48005,0.16505,9365.0
7719,7719,11,11,12,bad,0.36005,0.48005,0.16505,9366.0
7720,7720,11,11,12,bad,0.36005,0.48005,0.16505,9367.0
7721,7721,11,11,12,bad,0.36005,0.48005,0.16505,9368.0
7816,7816,11,11,12,bad,0.36005,0.48005,0.16505,9369.0
7817,7817,11,11,12,bad,0.36005,0.48005,0.16505,9370.0
7818,7818,11,11,12,bad,0.36005,0.48005,0.16505,9371.0
7819,7819,11,11,12,bad,0.36005,0.48005,0.16505,9372.0
7820,7820,11,11,12,bad,0.36005,0.48005,0.16505,9373.0
7821,7821,11,11,12,bad,0.36005,0.48005,0.16505,9374.0
7916,7916,11,11,12,bad,0.36005,0.48005,0.16505,9375.0
7917,7917,11,11,12,bad,0.36005,0.48005,0.16505,9376.0
7918,7918,11,11,12,bad,0.36005,0.48005,0.16505,9377.0
7919,7919,11,11,12,bad,0.36005,0.48005,0.16505,9378.0
7920,7920,11,11,12,bad,0.36005,0.48005,0.16505,9379.0
7921,7921,11,11,12,bad,0.36005,0.48005,0.16505,9380.0
8016,8016,11,11,12,bad,0.36005,0.48005,0.16505,9381.0
8017,8017,11,11,12,bad,0.36005,0.48005,0.16505,9382.0
8018,8018,11,11,12,bad,0.36005,0.48005,0.16505,9383.0
8019,8019,11,11,12,bad,0.36005,0.48005,0.16505,9384.0
8020,8020,11,11,12,bad,0.36005,0.48005,0.16505,9385.0
8021,8021,11,11,12,bad,0.36005,0.48005,0.16505,9386.0
8116,8116,11,11,12,bad,0.36005,0.48005,0.16505,9387.0
8117,8117,11,11,12,bad,0.36005,0.48005,0.16505,9388.0
8118,8118,11,11,12,bad,0.36005,0.48005,0.16505,9389.0
8119,8119,11,11,12,bad,0.36005,0.48005,0.16505,9390.0
8120,8120,11,11,12,bad,0.36005,0.48005,0.16505,9391.0
8121,8121,11,11,12,bad,0.36005,0.48005,0.16505,9392.0
8216,8216,11,11,12,bad,0.36005,0.48005,0.16505,9393.0
8217,8217,11,11,12,bad,0.36005,0.48005,0.16505,9394.0
8218,8218,11,11,12,bad,0.36005,0.48005,0.16505,9395.0
8219,8219,11,11,12,bad,0.36005,0.48005,0.16505,9396.0
8220,8220,11,11,12,bad,0.36005,0.48005,0.16505,9397.0
8221,8221,11,11,12,bad,0.36005,0.48005,0.16505,9398.0
8316,8316,11,11,12,bad,0.36005,0.48005,0.16505,9399.0
8317,8317,11,11,12,bad,0.36005,0.48005,0.16505,9400.0
8318,8318,11,11,12,bad,0.36005,0.48005,0.16505,9401.0
8319,8319,11,11,12,bad,0.36005,0.48005,0.16505,9402.0
8320,8320,11,11,12,bad,0.36005,0.48005,0.16505,9403.0
8321,8321,11,11,12,bad,0.36005,0.48005,0.16505,9404.0
8416,8416,11,11,12,bad,0.36005,0.48005,0.16505,9405.0
8417,8417,11,11,12,bad,0.36005,0.48005,0.16505,9406.0
8418,8418,11,11,12,bad,0.36005,0.48005,0.16505,9407.0
8419,8419,11,11,12,bad,0.36005,0.48005,0.16505,9408.0
8420,8420,11,11,12,bad,0.36005,0.48005,0.16505,9409.0
8421,8421,11,11,12,bad,0.36005,0.48005,0.16505,9410.0
8516,8516,11,11,12,bad,0.36005,0.48005,0.16505,9411.0
8517,8517,11,11,12,bad,0.36005,0.48005,0.16505,9412.0
8518,8518,11,11,12,bad,0.36005,0.48005,0.16505,9413.0
8519,8519,11,11,12,bad,0.36005,0.48005,0.16505,9414.0
8520,8520,11,11,12,bad,0.36005,0.48005,0.16505,9415.0
8521,8521,11,11,12,bad,0.36005,0.48005,0.16505,9416.0
8616,8616,11,11,12,bad,0.36005,0.48005,0.16505,9417.0
8617,8617,11,11,12,bad,0.36005,0.48005,0.16505,9418.0
8618,8618,11,11,12,bad,0.36005,0.48005,0.16505,9419.0
8619,8619,11,11,12,bad,0.36005,0.48005,0.16505,9420.0
8620,8620,11,11,12,bad,0.36005,0.48005,0.16505,9421.0
8621,8621,11,11,12,bad,0.36005,0.48005,0.16505,9422.0
8716,8716,11,11,12,bad,0.36005,0.48005,0.16505,9423.0
8717,8717,11,11,12,bad,0.36005,0.48005,0.16505,9424.0
8718,8718,11,11,12,bad,0.36005,0.48005,0.16505,9425.0
8719,8719,11,11,12,bad,0.36005,0.48005,0.16505,9426.0
8720,8720,11,11,12,bad,0.36005,0.48005,0.16505,9427.0
8721,8721,11,11,12,bad,0.36005,0.48005,0.16505,9428.0
8816,8816,11,11,12,bad,0.36005,0.48005,0.16505,9429.0
8817,8817,11,11,12,bad,0.36005,0.48005,0.16505,9430.0
8818,8818,11,11,12,bad,0.36005,0.48005,0.16505,9431.0
8819,8819,11,11,12,bad,0.36005,0.48005,0.16505,9432.0
8820,8820,11,11,12,bad,0.36005,0.48005,0.16505,9433.0
8821,8821,11,11,12,bad,0.36005,0.48005,0.16505,9434.0
8916,8916,11,11,12,bad,0.36005,0.48005,0.16505,9435.0
8917,8917,11,11,12,bad,0.36005,0.48005,0.16505,9436.0
8918,8918,11,11,12,bad,0.36005,0.48005,0.16505,9437.0
8919,8919,11,11,12,bad,0.36005,0.48005,0.16505,9438.0
8920,8920,11,11,12,bad,0.36005,0.48005,0.16505,9439.0
8921,8921,11,11,12,bad,0.36005,0.48005,0.16505,9440.0
9016,9016,11,11,12,bad,0.36005,0.48005,0.16505,9441.0
9017,9017,11,11,12,bad,0.36005,0.48005,0.16505,9442.0
9018,9018,11,11,12,bad,0.36005,0.48005,0.16505,9443.0
9019,9019,11,11,12,bad,0.36005,0.48005,0.16505,9444.0
9020,9020,11,11,12,bad,0.36005,0.48005,0.16505,9445.0
9021,9021,11,11,12,bad,0.36005,0.48005,0.16505,9446.0
9116,9116,11,11,12,bad,0.36005,0.48005,0.16505,9447.0
9117,9117,11,11,12,bad,0.36005,0.48005,0.16505,9448.0
9118,9118,11,11,12,bad,0.36005,0.48005,0.16505,9449.0
9119,9119,11,11,12,bad,0.36005,0.48005,0.16505,9450.0
9120,9120,11,11,12,bad,0.36005,0.48005,0.16505,9451.0
9121,9121,11,11,12,bad,0.36005,0.48005,0.16505,9452.0
9216,9216,11,11,12,bad,0.36005,0.48005,0.16505,9453.0
9217,9217,11,11,12,bad,0.36005,0.48005,0.16505,9454.0
9218,9218,11,11,12,bad,0.36005,0.48005,0.16505,9455.0
9219,9219,11,11,12,bad,0.36005,0.48005,0.16505,9456.0
9220,9220,11,11,12,bad,0.36005,0.48005,0.16505,9457.0
9221,9221,11,11,12,bad,0.36005,0.48005,0.16505,9458.0
9316,9316,11,11,12,bad,0.36005,0.48005,0.16505,9459.0
9317,9317,11,11,12,bad,0.36005,0.48005,0.16505,9460.0
9318,9318,11,11,12,bad,0.36005,0.48005,0.16505,9461.0
9319,9319,11,11,12,bad,0.36005,0.48005,0.16505,9462.0
9320,9320,11,11,12,bad,0.36005,0.48005,0.16505,9463.0
9321,9321,11,11,12,bad,0.36005,0.48005,0.16505,9464.0
9416,9416,11,11,12,bad,0.36005,0.48005,0.16505,9465.0
9417,9417,11,11,12,bad,0.36005,0.48005,0.16505,9466.0
9418,9418,11,11,12,bad,0.36005,0.48005,0.16505,9467.0
9419,9419,11,11,12,bad,0.36005,0.48005,0.16505,9468.0
9420,9420,11,11,12,bad,0.36005,0.48005,0.16505,9469.0
9421,9421,11,11,12,bad,0.36005,0.48005,0.16505,9470.0
9516,9516,11,11,12,bad,0.36005,0.48005,0.16505,9471.0
9517,9517,11,11,12,bad,0.36005,0.48005,0.16505,9472.0
9518,9518,11,11,12,bad,0.36005,0.48005,0.16505,9473.0
9519,9519,11,11,12,bad,0.36005,0.48005,0.16505,9474.0
9520,9520,11,11,12,bad,0.36005,0.48005,0.16505,9475.0
9521,9521,11,11,12,bad,0.36005,0.48005,0.16505,9476.0
9616,9616,11,11,12,bad,0.36005,0.48005,0.16505,9477.0
9617,9617,11,11,12,bad,0.36005,0.48005,0.16505,9478.0
9618,9618,11,11,12,bad,0.36005,0.48005,0.16505,9479.0
9619,9619,11,11,12,bad,0.36005,0.48005,0.16505,9480.0
9620,9620,11,11,12,bad,0.36005,0.48005,0.16505,9481.0
9621,9621,11,11,12,bad,0.36005,0.48005,0.16505,9482.0
9716,9716,11,11,12,bad,0.36005,0.48005,0.16505,9483.0
9717,9717,11,11,12,bad,0.36005,0.48005,0.16505,9484.0
9718,9718,11,11,12,bad,0.36005,0.48005,0.16505,9485.0
9719,9719,11,11,12,bad,0.36005,0.48005,0.16505,9486.0
9720,9720,11,11,12,bad,0.36005,0.48005,0.16505,9487.0
9721,9721,11,11,12,bad,0.36005,0.48005,0.16505,9488.0
9816,9816,11,11,12,bad,0.36005,0.48005,0.16505,9489.0
9817,9817,11,11,12,bad,0.36005,0.48005,0.16505,9490.0
9818,9818,11,11,12,bad,0.36005,0.48005,0.16505,9491.0
9819,9819,11,11,12,bad,0.36005,0.48005,0.16505,9492.0
9820,9820,11,11,12,bad,0.36005,0.48005,0.16505,9493.0
9821,9821,11,11,12,bad,0.36005,0.48005,0.16505,9494.0
9916,9916,11,11,12,bad,0.36005,0.48005,0.16505,9495.0
9917,9917,11,11,12,bad,0.36005,0.48005,0.16505,9496.0
9918,9918,11,11,12,bad,0.36005,0.48005,0.16505,9497.0
9919,9919,11,11,12,bad,0.36005,0.48005,0.16505,9498.0
9920,9920,11,11,12,bad,0.36005,0.48005,0.16505,9499.0
9921,9921,11,11,12,bad,0.36005,0.48005,0.16505,9500.0
82,82,17,1,11,good,0.79505,0.10005,0.05505,9501.0
182,182,17,1,11,good,0.79505,0.10005,0.05505,9502.0
282,282,17,1,11,good,0.79505,0.10005,0.05505,9503.0
382,382,17,1,11,good,0.79505,0.10005,0.05505,9504.0
482,482,17,1,11,good,0.79505,0.10005,0.05505,9505.0
582,582,17,1,11,good,0.79505,0.10005,0.05505,9506.0
682,682,17,1,11,good,0.79505,0.10005,0.05505,9507.0
782,782,17,1,11,good,0.79505,0.10005,0.05505,9508.0
882,882,17,1,11,good,0.79505,0.10005,0.05505,9509.0
982,982,17,1,11,good,0.79505,0.10005,0.05505,9510.0
1082,1082,17,1,11,good,0.79505,0.10005,0.05505,9511.0
1182,1182,17,1,11,good,0.79505,0.10005,0.05505,9512.0
1282,1282,17,1,11,good,0.79505,0.10005,0.05505,9513.0
1382,1382,17,1,11,good,0.79505,0.10005,0.05505,9514.0
1482,1482,17,1,11,good,0.79505,0.10005,0.05505,9515.0
1582,1582,17,1,11,good,0.79505,0.10005,0.05505,9516.0
1682,1682,17,1,11,good,0.79505,0.10005,0.05505,9517.0
1782,1782,17,1,11,good,0.79505,0.10005,0.05505,9518.0
1882,1882,17,1,11,good,0.79505,0.10005,0.05505,9519.0
1982,1982,17,1,11,good,0.79505,0.10005,0.05505,9520.0
2082,2082,17,1,11,good,0.79505,0.10005,0.05505,9521.0
2182,2182,17,1,11,good,0.79505,0.10005,0.05505,9522.0
2282,2282,17,1,11,good,0.79505,0.10005,0.05505,9523.0
2382,2382,17,1,11,good,0.79505,0.10005,0.05505,9524.0
2482,2482,17,1,11,good,0.79505,0.10005,0.05505,9525.0
2582,2582,17,1,11,good,0.79505,0.10005,0.05505,9526.0
2682,2682,17,1,11,good,0.79505,0.10005,0.05505,9527.0
2782,2782,17,1,11,good,0.79505,0.10005,0.05505,9528.0
2882,2882,17,1,11,good,0.79505,0.10005,0.05505,9529.0
2982,2982,17,1,11,good,0.79505,0.10005,0.05505,9530.0
3082,3082,17,1,11,good,0.79505,0.10005,0.05505,9531.0
3182,3182,17,1,11,good,0.79505,0.10005,0.05505,9532.0
3282,3282,17,1,11,good,0.79505,0.10005,0.05505,9533.0
3382,3382,17,1,11,good,0.79505,0.10005,0.05505,9534.0
3482,3482,17,1,11,good,0.79505,0.10005,0.05505,9535.0
3582,3582,17,1,11,good,0.79505,0.10005,0.05505,9536.0
3682,3682,17,1,11,good,0.79505,0.10005,0.05505,9537.0
3782,3782,17,1,11,good,0.79505,0.10005,0.05505,9538.0
3882,3882,17,1,11,good,0.79505,0.10005,0.05505,9539.0
3982,3982,17,1,11,good,0.79505,0.10005,0.05505,9540.0
4082,4082,17,1,11,good,0.79505,0.10005,0.05505,9541.0
4182,4182,17,1,11,good,0.79505,0.10005,0.05505,9542.0
4282,4282,17,1,11,good,0.79505,0.10005,0.05505,9543.0
4382,4382,17,1,11,good,0.79505,0.10005,0.05505,9544.0
4482,4482,17,1,11,good,0.79505,0.10005,0.05505,9545.0
4582,4582,17,1,11,good,0.79505,0.10005,0.05505,9546.0
4682,4682,17,1,11,good,0.79505,0.10005,0.05505,9547.0
4782,4782,17,1,11,good,0.79505,0.10005,0.05505,9548.0
4882,4882,17,1,11,good,0.79505,0.10005,0.05505,9549.0
4982,4982,17,1,11,good,0.79505,0.10005,0.05505,9550.0
5082,5082,17,1,11,good,0.79505,0.10005,0.05505,9551.0
5182,5182,17,1,11,good,0.79505,0.10005,0.05505,9552.0
5282,5282,17,1,11,good,0.79505,0.10005,0.05505,9553.0
5382,5382,17,1,11,good,0.79505,0.10005,0.05505,9554.0
5482,5482,17,1,11,good,0.79505,0.10005,0.05505,9555.0
5582,5582,17,1,11,good,0.79505,0.10005,0.05505,9556.0
5682,5682,17,1,11,good,0.79505,0.10005,0.05505,9557.0
5782,5782,17,1,11,good,0.79505,0.10005,0.05505,9558.0
5882,5882,17,1,11,good,0.79505,0.10005,0.05505,9559.0
5982,5982,17,1,11,good,0.79505,0.10005,0.05505,9560.0
6082,6082,17,1,11,good,0.79505,0.10005,0.05505,9561.0
6182,6182,17,1,11,good,0.79505,0.10005,0.05505,9562.0
6282,6282,17,1,11,good,0.79505,0.10005,0.05505,9563.0
6382,6382,17,1,11,good,0.79505,0.10005,0.05505,9564.0
6482,6482,17,1,11,good,0.79505,0.10005,0.05505,9565.0
6582,6582,17,1,11,good,0.79505,0.10005,0.05505,9566.0
6682,6682,17,1,11,good,0.79505,0.10005,0.05505,9567.0
6782,6782,17,1,11,good,0.79505,0.10005,0.05505,9568.0
6882,6882,17,1,11,good,0.79505,0.10005,0.05505,9569.0
6982,6982,17,1,11,good,0.79505,0.10005,0.05505,9570.0
7082,7082,17,1,11,good,0.79505,0.10005,0.05505,9571.0
7182,7182,17,1,11,good,0.79505,0.10005,0.05505,9572.0
7282,7282,17,1,11,good,0.79505,0.10005,0.05505,9573.0
7382,7382,17,1,11,good,0.79505,0.10005,0.05505,9574.0
7482,7482,17,1,11,good,0.79505,0.10005,0.05505,9575.0
7582,7582,17,1,11,good,0.79505,0.10005,0.05505,9576.0
7682,7682,17,1,11,good,0.79505,0.10005,0.05505,9577.0
7782,7782,17,1,11,good,0.79505,0.10005,0.05505,9578.0
7882,7882,17,1,11,good,0.79505,0.10005,0.05505,9579.0
7982,7982,17,1,11,good,0.79505,0.10005,0.05505,9580.0
8082,8082,17,1,11,good,0.79505,0.10005,0.05505,9581.0
8182,8182,17,1,11,good,0.79505,0.10005,0.05505,9582.0
8282,8282,17,1,11,good,0.79505,0.10005,0.05505,9583.0
8382,8382,17,1,11,good,0.79505,0.10005,0.05505,9584.0
8482,8482,17,1,11,good,0.79505,0.10005,0.05505,9585.0
8582,8582,17,1,11,good,0.79505,0.10005,0.05505,9586.0
8682,8682,17,1,11,good,0.79505,0.10005,0.05505,9587.0
8782,8782,17,1,11,good,0.79505,0.10005,0.05505,9588.0
8882,8882,17,1,11,good,0.79505,0.10005,0.05505,9589.0
8982,8982,17,1,11,good,0.79505,0.10005,0.05505,9590.0
9082,9082,17,1,11,good,0.79505,0.10005,0.05505,9591.0
9182,9182,17,1,11,good,0.79505,0.10005,0.05505,9592.0
9282,9282,17,1,11,good,0.79505,0.10005,0.05505,9593.0
9382,9382,17,1,11,good,0.79505,0.10005,0.05505,9594.0
9482,9482,17,1,11,good,0.79505,0.10005,0.05505,9595.0
9582,9582,17,1,11,good,0.79505,0.10005,0.05505,9596.0
9682,9682,17,1,11,good,0.79505,0.10005,0.05505,9597.0
9782,9782,17,1,11,good,0.79505,0.10005,0.05505,9598.0
9882,9882,17,1,11,good,0.79505,0.10005,0.05505,9599.0
9982,9982,17,1,11,good,0.79505,0.10005,0.05505,9600.0
2,2,11,11,11,bad,0.36005,0.48005,0.05505,9601.0
3,3,11,11,11,bad,0.36005,0.48005,0.05505,9602.0
4,4,11,11,11,bad,0.36005,0.48005,0.05505,9603.0
